hsa-miR-129,TP73-AS1
hsa-miR-129,EMX2OS
hsa-miR-129,RPPH1
hsa-miR-129,GAS5
hsa-miR-129,ST8SIA6-AS1
hsa-miR-129,LINC00959
hsa-miR-129,aHIF
hsa-miR-129,EIF3J-AS1
hsa-miR-129,LINC00667
hsa-miR-129,HOXA13
hsa-miR-129,MAGI2-AS3
hsa-miR-129,RP11-363E7.4
hsa-miR-129,CUDR
hsa-miR-129,HIF1A-AS2
hsa-miR-129,LINC-RoR
hsa-miR-129,PART1
hsa-miR-129-1,SNHG12
hsa-miR-129-1,SATB2-AS1
hsa-miR-129-1,FGD5-AS1
hsa-miR-129-1,HCG11
hsa-miR-129-1,HCG18
hsa-miR-129-1,TP53TG1
hsa-miR-129-1,WEE2-AS1
hsa-miR-129-1,LINC01006
hsa-miR-129-1,OTUD6B-AS1
hsa-miR-129-1,KCNQ1OT1
hsa-miR-129-1,LINC00958
hsa-miR-129-1,SNHG1
hsa-miR-129-1,NEAT1
hsa-miR-129-1,NR2F2-AS1
hsa-miR-129-1,LINC00511
hsa-miR-129-1,NORAD
hsa-miR-129-1,XIST
hsa-miR-1303,BCYRN1
hsa-miR-1303,SNHG1
hsa-miR-130a,PINK1-AS
hsa-miR-130a,HAGLR
hsa-miR-130a,FGD5-AS1
hsa-miR-130a,NNT-AS1
hsa-miR-130a,HCG18
hsa-miR-130a,HOXA11-AS
hsa-miR-130a,SLC26A4-AS1
hsa-miR-130a,CASC19
hsa-miR-130a,LINC00963
hsa-miR-130a,H19
hsa-miR-130a,KCNQ1OT1
hsa-miR-130a,NEAT1
hsa-miR-130a,HOTAIR
hsa-miR-130a,LINC01089
hsa-miR-130a,MIR17HG
hsa-miR-130a,LINC00667
hsa-miR-130a,ILF3-AS1
hsa-miR-130a,MCM3AP-AS1
hsa-miR-130a,XIST
hsa-miR-130a,GAS5
hsa-miR-130a,GAS5-AS1
hsa-miR-130a,CASC7
hsa-miR-130a,SNHG12
hsa-miR-130a,LINC00958
hsa-miR-130a,SNHG1
hsa-miR-130a,MALAT1
hsa-miR-130a,OIP5-AS1
hsa-miR-130a,LINC00665
hsa-miR-130a,TUG1
hsa-miR-130a,HCP5
hsa-miR-130a,CASC9
hsa-miR-130a,MAFG-AS1
hsa-miR-130a,LINC00657
hsa-miR-130a,GNAS-AS1
hsa-miR-130a,SNHG8
hsa-miR-130a,LINC00473
hsa-miR-130a,MAGI2-AS3
hsa-miR-130a,RP11-160H22.5
hsa-miR-130a,MIR22HG
hsa-miR-130a,SNHG16
hsa-miR-130a,SNHG6
hsa-miR-130a,TTTY15
hsa-miR-130a,CASC8
hsa-miR-130a,HOXD-AS1
hsa-miR-130a,AC068282.1
hsa-miR-130a,TTN-AS1
hsa-miR-130a,PTPRG-AS1
hsa-miR-130a,AC139887.2
hsa-miR-130a,MALINC1
hsa-miR-130a,LINC00472
hsa-miR-130a,SNHG5
hsa-miR-130a,MSC-AS1
hsa-miR-130a,PVT1
hsa-miR-130a,ZEB1-AS1
hsa-miR-130a,LINC00173
hsa-miR-130a,DLEU2
hsa-miR-130a,KTN1-AS1
hsa-miR-130a,MEG3
hsa-miR-130a,MEG8
hsa-miR-130a,EIF3J-AS1
hsa-miR-130a,GABPB1-AS1
hsa-miR-130a,VPS9D1-AS1
hsa-miR-130a,TOB1-AS1
hsa-miR-130a,LINC00261
hsa-miR-130a,SNHG17
hsa-miR-130b,PINK1-AS
hsa-miR-130b,HAGLR
hsa-miR-130b,FGD5-AS1
hsa-miR-130b,NNT-AS1
hsa-miR-130b,HCG18
hsa-miR-130b,HOXA11-AS
hsa-miR-130b,SLC26A4-AS1
hsa-miR-130b,CASC19
hsa-miR-130b,LINC00963
hsa-miR-130b,H19
hsa-miR-130b,KCNQ1OT1
hsa-miR-130b,NEAT1
hsa-miR-130b,HOTAIR
hsa-miR-130b,LINC01089
hsa-miR-130b,MIR17HG
hsa-miR-130b,LINC00667
hsa-miR-130b,ILF3-AS1
hsa-miR-130b,MCM3AP-AS1
hsa-miR-130b,XIST
hsa-miR-130b,BCYRN1
hsa-miR-130b,GAS5
hsa-miR-130b,GAS5-AS1
hsa-miR-130b,LINC00958
hsa-miR-130b,CASC7
hsa-miR-130b,MAFG-AS1
hsa-miR-130b,LINC00657
hsa-miR-130b,GNAS-AS1
hsa-miR-130b,TUG1
hsa-miR-130b,SNHG8
hsa-miR-130b,LINC00473
hsa-miR-130b,MAGI2-AS3
hsa-miR-130b,BDNF-AS
hsa-miR-132,MIR137HG
hsa-miR-132,LINC00538
hsa-miR-132,MBNL1-AS1
hsa-miR-132,HCG18
hsa-miR-132,SNHG5
hsa-miR-132,KRTAP5-AS1
hsa-miR-132,KCNQ1OT1
hsa-miR-132,NEAT1
hsa-miR-132,BACE1-AS
hsa-miR-132,NPTN-IT1
hsa-miR-132,SNHG16
hsa-miR-132,ILF3-AS1
hsa-miR-132,TUG1
hsa-miR-132,XIST
hsa-miR-132,LINC00467
hsa-miR-132,UPF1
hsa-miR-132,LINC00176
hsa-miR-132,FGD5-AS1
hsa-miR-132,SNHG15
hsa-miR-132,CASC7
hsa-miR-132,FTX
hsa-miR-132,RP11-552M11.4
hsa-miR-132,H19
hsa-miR-132,MALAT1
hsa-miR-132,OIP5-AS1
hsa-miR-132,MIR22HG
hsa-miR-132,LINC00665
hsa-miR-132,MLK7-AS1
hsa-miR-132,ZNRD1-AS1
hsa-miR-132,MIR34AHG
hsa-miR-132,TTN-AS1
hsa-miR-132,PCAT7
hsa-miR-132,OVCH1-AS1
hsa-miR-132,SNHG20
hsa-miR-132,LINC00662
hsa-miR-132,NORAD
hsa-miR-132,TRPM2-AS
hsa-miR-132,PICSAR
hsa-miR-133a,AC007388.1
hsa-miR-133a,FGD5-AS1
hsa-miR-133a,HCG18
hsa-miR-133a,ZEB1-AS1
hsa-miR-133a,KCNQ1OT1
hsa-miR-133a,NEAT1
hsa-miR-133a,MIR4697HG
hsa-miR-133a,DLEU1
hsa-miR-133a,MCM3AP-AS1
hsa-miR-133a,XIST
hsa-miR-133a,ABHD11-AS1
hsa-miR-133b,AC007388.1
hsa-miR-133b,FGD5-AS1
hsa-miR-133b,HCG18
hsa-miR-133b,ZEB1-AS1
hsa-miR-133b,KCNQ1OT1
hsa-miR-133b,NEAT1
hsa-miR-133b,MIR4697HG
hsa-miR-133b,DLEU1
hsa-miR-133b,MCM3AP-AS1
hsa-miR-133b,H19
hsa-miR-133b,MALAT1
hsa-miR-133b,EIF3J-AS1
hsa-miR-133b,CASC7
hsa-miR-133b,XIST
hsa-miR-133b,JPX
hsa-miR-133b,SNHG16
hsa-miR-133b,LINC00662
hsa-miR-134,PINK1-AS
hsa-miR-134,DNM3OS
hsa-miR-134,AC144450.1
hsa-miR-134,TTN-AS1
hsa-miR-134,PTPRG-AS1
hsa-miR-134,HAND2-AS1
hsa-miR-134,LINC00858
hsa-miR-134,KCNQ1OT1
hsa-miR-134,NEAT1
hsa-miR-134,LINC00641
hsa-miR-134,GABPB1-AS1
hsa-miR-134,RAMP2-AS1
hsa-miR-134,LINC00665
hsa-miR-134,OGFRP1
hsa-miR-134,FTX
hsa-miR-134,SBF2-AS1
hsa-miR-134,MALAT1
hsa-miR-134,LINC00662
hsa-miR-134,LINC00319
hsa-miR-134,XIST
hsa-miR-134,LINC00324
hsa-miR-134,HOXB-AS1
hsa-miR-134,CASC7
hsa-miR-135a,SNHG3
hsa-miR-135a,GAS5
hsa-miR-135a,MBNL1-AS1
hsa-miR-135a,DANCR
hsa-miR-135a,PURPL
hsa-miR-135a,LINC00689
hsa-miR-135a,NEAT1
hsa-miR-135a,MALAT1
hsa-miR-135a,LINC01089
hsa-miR-135a,SNHG14
hsa-miR-135a,SPINT1-AS1
hsa-miR-135a,OIP5-AS1
hsa-miR-135a,GABPB1-AS1
hsa-miR-135a,VPS9D1-AS1
hsa-miR-135a,PCAT18
hsa-miR-135a,ZFAS1
hsa-miR-135a,XIST
hsa-miR-135a,SNHG16
hsa-miR-135b,SNHG3
hsa-miR-135b,GAS5
hsa-miR-135b,MBNL1-AS1
hsa-miR-135b,DANCR
hsa-miR-135b,PURPL
hsa-miR-135b,LINC00689
hsa-miR-135b,NEAT1
hsa-miR-135b,MALAT1
hsa-miR-135b,LINC01089
hsa-miR-135b,SNHG14
hsa-miR-135b,SPINT1-AS1
hsa-miR-135b,OIP5-AS1
hsa-miR-135b,GABPB1-AS1
hsa-miR-135b,VPS9D1-AS1
hsa-miR-135b,PCAT18
hsa-miR-135b,ZFAS1
hsa-miR-135b,XIST
hsa-miR-135b,KCNQ1OT1
hsa-miR-135b,LINC00958
hsa-miR-135b,SNHG1
hsa-miR-135b,LINC00657
hsa-miR-135b,SNHG11
hsa-miR-135b,LINC00963
hsa-miR-135b,TUG1
hsa-miR-135b,HCG18
hsa-miR-135b,HCP5
hsa-miR-135b,CASC7
hsa-miR-135b,SNHG7
hsa-miR-135b,SMAD5-AS1
hsa-miR-136,BCYRN1
hsa-miR-136,OIP5-AS1
hsa-miR-136,GAS5
hsa-miR-136,H19
hsa-miR-136,KCNQ1OT1
hsa-miR-136,MALAT1
hsa-miR-136,FBXL19-AS1
hsa-miR-136,TNRC6C-AS1
hsa-miR-136,TTN-AS1
hsa-miR-136,LINC00657
hsa-miR-136,FGD5-AS1
hsa-miR-136,HCG18
hsa-miR-136,SNHG5
hsa-miR-136,XIST
hsa-miR-136,TP73-AS1
hsa-miR-136,NEAT1
hsa-miR-136,MIR22HG
hsa-miR-136,GNAS-AS1
hsa-miR-136,HLA-F-AS1
hsa-miR-136,CASC7
hsa-miR-136,SNHG7
hsa-miR-136,CYTOR
hsa-miR-136,MIR4435-2HG
hsa-miR-136,MUC20-OT1
hsa-miR-136,NR2F1-AS1
hsa-miR-136,LINC-PINT
hsa-miR-136,LINC00963
hsa-miR-136,GAS6-AS2
hsa-miR-136,SNHG14
hsa-miR-136,CRNDE
hsa-miR-136,NORAD
hsa-miR-136,SNHG17
hsa-miR-136,DSCAM-AS1
hsa-miR-137,MIR34AHG
hsa-miR-137,GAS5
hsa-miR-137,FGD5-AS1
hsa-miR-137,NCK1-AS1
hsa-miR-137,PURPL
hsa-miR-137,HOTAIRM1
hsa-miR-137,KCNQ1OT1
hsa-miR-137,SNHG1
hsa-miR-137,OIP5-AS1
hsa-miR-137,NBR2
hsa-miR-137,MCM3AP-AS1
hsa-miR-137,TUG1
hsa-miR-137,XIST
hsa-miR-137,FTX
hsa-miR-137,TMPO-AS1
hsa-miR-137,TTN-AS1
hsa-miR-137,LINC00657
hsa-miR-137,HCP5
hsa-miR-137,LOC730101
hsa-miR-137,TP53TG1
hsa-miR-137,SNHG6
hsa-miR-137,MALAT1
hsa-miR-137,RPPH1
hsa-miR-137,CASC7
hsa-miR-138,SNHG12
hsa-miR-138,DCST1-AS1
hsa-miR-138,GAS5
hsa-miR-138,CYTOR
hsa-miR-138,MIR4435-2HG
hsa-miR-138,TTN-AS1
hsa-miR-138,LIFR-AS1
hsa-miR-138,LINC00174
hsa-miR-138,MAGI2-AS3
hsa-miR-138,H19
hsa-miR-138,KCNQ1OT1
hsa-miR-138,NEAT1
hsa-miR-138,AC125807.2
hsa-miR-138,TPT1-AS1
hsa-miR-138,GAS6-AS1
hsa-miR-138,LINC00641
hsa-miR-138,LINC00665
hsa-miR-138,IGFL2-AS1
hsa-miR-138,SNHG17
hsa-miR-138,CBR3-AS1
hsa-miR-138,DSCAM-AS1
hsa-miR-138,TRPM2-AS
hsa-miR-138,MCM3AP-AS1
hsa-miR-138,TUG1
hsa-miR-138,MIR503HG
hsa-miR-138-1,OIP5-AS1
hsa-miR-138-1,KCNQ1OT1
hsa-miR-138-1,DBH-AS1
hsa-miR-138-2,TP73-AS1
hsa-miR-138-2,SNHG12
hsa-miR-138-2,H19
hsa-miR-138-2,KCNQ1OT1
hsa-miR-138-2,LINC00958
hsa-miR-138-2,LINC00641
hsa-miR-138-2,LINC00662
hsa-miR-138-2,LINC00665
hsa-miR-138-2,DCTN1-AS1
hsa-miR-138-2,LINC00176
hsa-miR-138-2,TUG1
hsa-miR-138-2,FGD5-AS1
hsa-miR-138-2,TP53TG1
hsa-miR-138-2,CASC7
hsa-miR-138-2,SNHG7
hsa-miR-138-2,XIST
hsa-miR-138-2,GAS5
hsa-miR-138-2,NEAT1
hsa-miR-138-2,MALAT1
hsa-miR-138-2,OIP5-AS1
hsa-miR-138-2,ILF3-AS1
hsa-miR-138-2,FTX
hsa-miR-139,SNHG3
hsa-miR-139,NEAT1
hsa-miR-139,OIP5-AS1
hsa-miR-139,EIF3J-AS1
hsa-miR-139,LINC00662
hsa-miR-139,SNHG17
hsa-miR-139,MDC1-AS1
hsa-miR-139,SNHG6
hsa-miR-139,CASC7
hsa-miR-139,XIST
hsa-miR-139,FTX
hsa-miR-139,SNHG12
hsa-miR-139,GAS5
hsa-miR-139,KCNQ1OT1
hsa-miR-139,MALAT1
hsa-miR-139,LINC00641
hsa-miR-139,aHIF
hsa-miR-139,MIR155HG
hsa-miR-139,LINC00858
hsa-miR-139,TTN-AS1
hsa-miR-139,AL031123.2
hsa-miR-139,HCP5
hsa-miR-139,AC090510.3
hsa-miR-140,SNHG12
hsa-miR-140,HCG18
hsa-miR-140,LINC00473
hsa-miR-140,LINC00265
hsa-miR-140,LINC00963
hsa-miR-140,KCNQ1OT1
hsa-miR-140,SNHG1
hsa-miR-140,NEAT1
hsa-miR-140,MIR17HG
hsa-miR-140,RAD51-AS1
hsa-miR-140,OIP5-AS1
hsa-miR-140,EIF3J-AS1
hsa-miR-140,NPTN-IT1
hsa-miR-140,LRRC75A-AS1
hsa-miR-140,SNHG20
hsa-miR-140,LINC00261
hsa-miR-140,LINC00313
hsa-miR-140,TUG1
hsa-miR-140,XIST
hsa-miR-140,JPX
hsa-miR-140,TP73-AS1
hsa-miR-140,GAS5
hsa-miR-140,ZEB1-AS1
hsa-miR-140,H19
hsa-miR-140,MALAT1
hsa-miR-140,SNHG16
hsa-miR-140,LINC00667
hsa-miR-140,LINC00657
hsa-miR-140,FGD5-AS1
hsa-miR-140,HCP5
hsa-miR-140,FTX
hsa-miR-140,LINC00958
hsa-miR-140,RPPH1
hsa-miR-140,IPW
hsa-miR-140,MAFG-AS1
hsa-miR-140,UPF1
hsa-miR-140,AC139887.2
hsa-miR-140,NR2F1-AS1
hsa-miR-140,MSC-AS1
hsa-miR-140,CASC19
hsa-miR-140,PVT1
hsa-miR-140,SBF2-AS1
hsa-miR-140,TMPO-AS1
hsa-miR-140,GABPB1-AS1
hsa-miR-140,CBR3-AS1
hsa-miR-141,PINK1-AS
hsa-miR-141,LINC00467
hsa-miR-141,TTN-AS1
hsa-miR-141,MYLK-AS1
hsa-miR-141,SNHG15
hsa-miR-141,DLX6-AS1
hsa-miR-141,ZEB1-AS1
hsa-miR-141,KCNQ1OT1
hsa-miR-141,NEAT1
hsa-miR-141,MALAT1
hsa-miR-141,OIP5-AS1
hsa-miR-141,SNHG16
hsa-miR-141,DSCAM-AS1
hsa-miR-141,LINC00319
hsa-miR-141,TUG1
hsa-miR-141,XIST
hsa-miR-141,BCYRN1
hsa-miR-141,TP73-AS1
hsa-miR-141,SNHG12
hsa-miR-141,DNM3OS
hsa-miR-141,H19
hsa-miR-141,SNHG1
hsa-miR-141,NR2F2-AS1
hsa-miR-141,FBXL19-AS1
hsa-miR-141,LINC00662
hsa-miR-141,HCG18
hsa-miR-141,HOXA-AS3
hsa-miR-141,CASC7
hsa-miR-141,TTTY15
hsa-miR-141,SBF2-AS1
hsa-miR-141,aHIF
hsa-miR-141,FGD5-AS1
hsa-miR-141,Lnc-ATB
hsa-miR-141,HOTAIR
hsa-miR-142,MATN1-AS1
hsa-miR-142,FGD5-AS1
hsa-miR-142,NNT-AS1
hsa-miR-142,MAGI2-AS3
hsa-miR-142,LINC00689
hsa-miR-142,ST8SIA6-AS1
hsa-miR-142,KCNQ1OT1
hsa-miR-142,NEAT1
hsa-miR-142,MALAT1
hsa-miR-142,CCDC144NL-AS1
hsa-miR-142,MCM3AP-AS1
hsa-miR-142,TUG1
hsa-miR-142,OIP5-AS1
hsa-miR-142,LINC00958
hsa-miR-142,SNHG1
hsa-miR-142,LINC00667
hsa-miR-142,LINC00665
hsa-miR-142,LINC00657
hsa-miR-142,HCG18
hsa-miR-142,SNHG5
hsa-miR-142,PEG10
hsa-miR-142,SNHG6
hsa-miR-142,CASC7
hsa-miR-142,XIST
hsa-miR-142,FTX
hsa-miR-142,aHIF
hsa-miR-142,MIR22HG
hsa-miR-142,HCP5
hsa-miR-142,SNHG3
hsa-miR-142,BLACAT1
hsa-miR-142,PTPRG-AS1
hsa-miR-142,ADAMTS9-AS1
hsa-miR-142,LINC00473
hsa-miR-142,HOTAIRM1
hsa-miR-142,MSC-AS1
hsa-miR-142,ZEB1-AS1
hsa-miR-142,PAUPAR
hsa-miR-142,MIR100HG
hsa-miR-142,PXN-AS1
hsa-miR-142,DLEU1
hsa-miR-142,LINC00641
hsa-miR-142,SNHG14
hsa-miR-142,NPTN-IT1
hsa-miR-142,LOXL1-AS1
hsa-miR-142,MIR99AHG
hsa-miR-143,PCAT6
hsa-miR-143,MIR205HG
hsa-miR-143,TTN-AS1
hsa-miR-143,SOX2-OT
hsa-miR-143,HCG18
hsa-miR-143,MAGI2-AS3
hsa-miR-143,PVT1
hsa-miR-143,LINC00963
hsa-miR-143,MALAT1
hsa-miR-143,TMPO-AS1
hsa-miR-143,MEG3
hsa-miR-143,OIP5-AS1
hsa-miR-143,GABPB1-AS1
hsa-miR-143,LINC00511
hsa-miR-143,MAFG-AS1
hsa-miR-143,LINC00667
hsa-miR-143,UCA1
hsa-miR-143,LINC00662
hsa-miR-143,PCAT19
hsa-miR-143,CBR3-AS1
hsa-miR-143,MCM3AP-AS1
hsa-miR-143,MIR503HG
hsa-miR-143,BCYRN1
hsa-miR-143,NEAT1
hsa-miR-143,CASC7
hsa-miR-143,XIST
hsa-miR-143,FTX
hsa-miR-143,FLVCR1-AS1
hsa-miR-143,H19
hsa-miR-143,KCNQ1OT1
hsa-miR-143,SNHG1
hsa-miR-143,NR2F2-AS1
hsa-miR-143,MIR22HG
hsa-miR-143,LINC00665
hsa-miR-143,LINC00657
hsa-miR-143,FGD5-AS1
hsa-miR-143,PTENP1
hsa-miR-143,HOTAIR
hsa-miR-143,ADAMTS9-AS2
hsa-miR-143,CUDR
hsa-miR-144,MIR34AHG
hsa-miR-144,GAS5
hsa-miR-144,LIFR-AS1
hsa-miR-144,AL031123.2
hsa-miR-144,HCG11
hsa-miR-144,HCP5
hsa-miR-144,LINC00265
hsa-miR-144,OTUD6B-AS1
hsa-miR-144,LINC00963
hsa-miR-144,ENTPD1-AS1
hsa-miR-144,KCNQ1OT1
hsa-miR-144,NEAT1
hsa-miR-144,MALAT1
hsa-miR-144,MIR17HG
hsa-miR-144,GAS6-AS2
hsa-miR-144,SNHG14
hsa-miR-144,GABPB1-AS1
hsa-miR-144,LINC00662
hsa-miR-144,LINC00665
hsa-miR-144,NORAD
hsa-miR-144,CBR3-AS1
hsa-miR-144,DUXAP8
hsa-miR-144,TUG1
hsa-miR-144,XIST
hsa-miR-144,RP11-552M11.4
hsa-miR-144,LINC00668
hsa-miR-144,LINC00657
hsa-miR-144,FGD5-AS1
hsa-miR-144,PROX1-AS1
hsa-miR-144,aHIF
hsa-miR-144,ZFAS1
hsa-miR-144,HCG18
hsa-miR-144,SNHG6
hsa-miR-144,CASC7
hsa-miR-144,FTX
hsa-miR-144,DLX6-AS1
hsa-miR-144,LINC00483
hsa-miR-144,MAGI2-AS3
hsa-miR-144,MIR4697HG
hsa-miR-144,LINC00667
hsa-miR-144,DSCAM-AS1
hsa-miR-144,MCM3AP-AS1
hsa-miR-145,MALAT1
hsa-miR-145,XIST
hsa-miR-145,LINC-RoR
hsa-miR-145,GAS5
hsa-miR-145,H19
hsa-miR-145,LINC00958
hsa-miR-145,SNHG1
hsa-miR-145,NEAT1
hsa-miR-145,OIP5-AS1
hsa-miR-145,TUG1
hsa-miR-145,LINC00461
hsa-miR-145,HCG18
hsa-miR-145,CASC7
hsa-miR-145,JPX
hsa-miR-145,TP73-AS1
hsa-miR-145,KRTAP5-AS1
hsa-miR-145,LINC00668
hsa-miR-145,MFI2
hsa-miR-145,KCNQ1OT1
hsa-miR-145,AC007388.1
hsa-miR-145,MUC20-OT1
hsa-miR-145,MAGI2-AS3
hsa-miR-145,CASC9
hsa-miR-145,OTUD6B-AS1
hsa-miR-145,PVT1
hsa-miR-145,LINC00707
hsa-miR-145,ST8SIA6-AS1
hsa-miR-145,LINC01089
hsa-miR-145,MEG3
hsa-miR-145,LINC00052
hsa-miR-145,LRRC75A-AS1
hsa-miR-145,CCDC144NL-AS1
hsa-miR-145,LINC00662
hsa-miR-145,CBR3-AS1
hsa-miR-146a,BCYRN1
hsa-miR-146a,CCAT2
hsa-miR-146a,SNHG12
hsa-miR-146a,MATN1-AS1
hsa-miR-146a,KCNQ1OT1
hsa-miR-146a,SNHG1
hsa-miR-146a,NEAT1
hsa-miR-146a,MALAT1
hsa-miR-146a,SNHG16
hsa-miR-146a,FGD5-AS1
hsa-miR-146a,XIST
hsa-miR-146a,H19
hsa-miR-146a,LINC00958
hsa-miR-146a,LINC00662
hsa-miR-146a,HCG18
hsa-miR-146a,CASC7
hsa-miR-146a,FTX
hsa-miR-146a,LINC00115
hsa-miR-146a,MIR137HG
hsa-miR-146a,CASC9
hsa-miR-146a,MINCR
hsa-miR-146a,FAM201A
hsa-miR-146a,LINC00963
hsa-miR-146a,SNHG7
hsa-miR-146a,MIR100HG
hsa-miR-146a,CRNDE
hsa-miR-146a,LINC00665
hsa-miR-146b,LINC00115
hsa-miR-146b,MIR137HG
hsa-miR-146b,HCG18
hsa-miR-146b,CASC9
hsa-miR-146b,MINCR
hsa-miR-146b,FAM201A
hsa-miR-146b,LINC00963
hsa-miR-146b,SNHG7
hsa-miR-146b,KCNQ1OT1
hsa-miR-146b,NEAT1
hsa-miR-146b,MALAT1
hsa-miR-146b,MIR100HG
hsa-miR-146b,CRNDE
hsa-miR-146b,SNHG16
hsa-miR-146b,LINC00665
hsa-miR-146b,XIST
hsa-miR-146b,SNHG12
hsa-miR-146b,FGD5-AS1
hsa-miR-146b,H19
hsa-miR-146b,LINC00958
hsa-miR-146b,SNHG1
hsa-miR-146b,LINC00662
hsa-miR-146b,CASC7
hsa-miR-146b,FTX
hsa-miR-148a,ITGB1
hsa-miR-148a,H19
hsa-miR-148a,NEAT1
hsa-miR-148a,MALAT1
hsa-miR-148a,OIP5-AS1
hsa-miR-148a,ZFAS1
hsa-miR-148a,GNAS-AS1
hsa-miR-148a,LINC00176
hsa-miR-148a,HCG18
hsa-miR-148a,LINC00473
hsa-miR-148a,XIST
hsa-miR-148a,TP73-AS1
hsa-miR-148a,PINK1-AS
hsa-miR-148a,GAS5
hsa-miR-148a,SNHG1
hsa-miR-148a,HOTAIR
hsa-miR-148a,EIF3J-AS1
hsa-miR-148a,ADPGK-AS1
hsa-miR-148a,TUG1
hsa-miR-148a,SNHG15
hsa-miR-148a,LINC00963
hsa-miR-148a,SNHG7
hsa-miR-148a,PCGEM1
hsa-miR-148a,SNHG3
hsa-miR-148a,SNHG4
hsa-miR-148a,HOTAIRM1
hsa-miR-148a,HOXA11-AS
hsa-miR-148a,LINC00174
hsa-miR-148a,LINC01006
hsa-miR-148a,CASC19
hsa-miR-148a,PVT1
hsa-miR-148a,KCNQ1OT1
hsa-miR-148a,LINC01089
hsa-miR-148a,LINC00346
hsa-miR-148a,LINC00052
hsa-miR-148a,SNHG20
hsa-miR-148a,BAIAP2-AS1
hsa-miR-148a,LINC00667
hsa-miR-148b,H19
hsa-miR-148b,NEAT1
hsa-miR-148b,MALAT1
hsa-miR-148b,OIP5-AS1
hsa-miR-148b,ZFAS1
hsa-miR-148b,GNAS-AS1
hsa-miR-148b,LINC00176
hsa-miR-148b,HCG18
hsa-miR-148b,XIST
hsa-miR-148b,TP73-AS1
hsa-miR-148b,PINK1-AS
hsa-miR-148b,GAS5
hsa-miR-148b,SNHG1
hsa-miR-148b,HOTAIR
hsa-miR-148b,EIF3J-AS1
hsa-miR-148b,ADPGK-AS1
hsa-miR-148b,TUG1
hsa-miR-148b,SNHG15
hsa-miR-148b,LINC00963
hsa-miR-148b,SNHG7
hsa-miR-148b,SNHG3
hsa-miR-148b,PCGEM1
hsa-miR-148b,SNHG4
hsa-miR-148b,HOTAIRM1
hsa-miR-148b,HOXA11-AS
hsa-miR-148b,LINC00174
hsa-miR-148b,LINC01006
hsa-miR-148b,CASC19
hsa-miR-148b,PVT1
hsa-miR-148b,KCNQ1OT1
hsa-miR-148b,LINC01089
hsa-miR-148b,LINC00346
hsa-miR-148b,LINC00052
hsa-miR-148b,SNHG20
hsa-miR-148b,BAIAP2-AS1
hsa-miR-148b,LINC00667
hsa-miR-149,MIR137HG
hsa-miR-149,MIR22HG
hsa-miR-149,H19
hsa-miR-149,KCNQ1OT1
hsa-miR-149,SNHG1
hsa-miR-149,NEAT1
hsa-miR-149,MALAT1
hsa-miR-149,NR2F2-AS1
hsa-miR-149,XIST
hsa-miR-149,TP73-AS1
hsa-miR-149,LINC00958
hsa-miR-149,LINC00662
hsa-miR-149,LINC00665
hsa-miR-149,TUG1
hsa-miR-149,HCG18
hsa-miR-149,HOXA-AS3
hsa-miR-149,CASC7
hsa-miR-149,SNHG7
hsa-miR-149,PVT1
hsa-miR-149,BLACAT1
hsa-miR-149,MIR4435-2HG
hsa-miR-149,MUC20-OT1
hsa-miR-149,SNHG8
hsa-miR-149,C5orf66-AS1
hsa-miR-149,DLX6-AS1
hsa-miR-149,WEE2-AS1
hsa-miR-149,LINC00963
hsa-miR-149,PAUPAR
hsa-miR-149,DLEU1
hsa-miR-149,GABPB1-AS1
hsa-miR-149,DRAIC
hsa-miR-149,FBXL19-AS1
hsa-miR-149,LRRC75A-AS1
hsa-miR-149,MCM3AP-AS1
hsa-miR-149,OGFRP1
hsa-miR-149,FTX
hsa-miR-149,MIR503HG
hsa-miR-150,SNHG12
hsa-miR-150,GAS5
hsa-miR-150,KCNQ1OT1
hsa-miR-150,NEAT1
hsa-miR-150,MALAT1
hsa-miR-150,ILF3-AS1
hsa-miR-150,LINC00657
hsa-miR-150,LINC00176
hsa-miR-150,HOXA-AS2
hsa-miR-150,HOXA-AS3
hsa-miR-150,XIST
hsa-miR-150,FTX
hsa-miR-150,H19
hsa-miR-150,LINC00958
hsa-miR-150,SNHG1
hsa-miR-150,OIP5-AS1
hsa-miR-150,EIF3J-AS1
hsa-miR-150,VPS9D1-AS1
hsa-miR-150,MAFG-AS1
hsa-miR-150,ACTN4
hsa-miR-150,GNAS-AS1
hsa-miR-150,HCG18
hsa-miR-150,SNHG15
hsa-miR-150,CASC7
hsa-miR-150,SNHG7
hsa-miR-150,TTTY15
hsa-miR-150,LINC00511
hsa-miR-150,PVT1
hsa-miR-150,HOTTIP
hsa-miR-150,PINK1-AS
hsa-miR-150,FOXD2-AS1
hsa-miR-150,PTPRG-AS1
hsa-miR-150,MUC20-OT1
hsa-miR-150,NNT-AS1
hsa-miR-150,PART1
hsa-miR-150,LINC00174
hsa-miR-150,LINC00689
hsa-miR-150,OTUD6B-AS1
hsa-miR-150,ENTPD1-AS1
hsa-miR-150,MIR4697HG
hsa-miR-150,GABPB1-AS1
hsa-miR-150,NPTN-IT1
hsa-miR-150,NORAD
hsa-miR-150,ZFAS1
hsa-miR-150,DSCAM-AS1
hsa-miR-150,MIAT
hsa-miR-150,OGFRP1
hsa-miR-150,AL031595.2
hsa-miR-152,XIST
hsa-miR-152,H19
hsa-miR-152,NEAT1
hsa-miR-152,MALAT1
