hsa-mir-155,Idiopathic Pulmonary Fibrosis
hsa-mir-16,Abortion Spontaneous
hsa-mir-203,Multiple Myeloma
hsa-mir-382,Prostatic Neoplasms
hsa-mir-455,Carcinoma Hepatocellular
hsa-mir-520a,Carcinoma Non-Small-Cell Lung
hsa-mir-27b,Atherosclerosis
hsa-mir-302,Neoplasms
hsa-mir-9,Non-alcoholic Fatty Liver Disease
hsa-mir-10b,Osteosarcoma
hsa-mir-451,Leukemia Myeloid Acute
hsa-mir-29c,Idiopathic Pulmonary Fibrosis
hsa-mir-33a,Gallbladder Neoplasms
hsa-mir-590,Carcinoma Non-Small-Cell Lung
hsa-mir-125b,Diabetic Nephropathies
hsa-mir-574,Prostatic Neoplasms
hsa-mir-148a,Thyroid Neoplasms
hsa-mir-34b,Spinal Cord Injuries
hsa-mir-34c,Spinal Cord Injuries
hsa-mir-203a,Carcinoma Hepatocellular
hsa-mir-379,Osteosarcoma
hsa-mir-637,Hypertension Pulmonary
hsa-mir-133a,Osteosarcoma
hsa-mir-145,Polycystic Ovary Syndrome
hsa-mir-25,Melanoma
hsa-mir-92a,Glioma
hsa-mir-181a,Acute Lung Injury
hsa-mir-20a,Tuberculosis
hsa-mir-940,Carcinoma Hepatocellular
hsa-mir-222,Ovarian Neoplasms
hsa-mir-155,Carcinoma Non-Small-Cell Lung
hsa-mir-199a,Urinary Bladder Neoplasms
hsa-mir-542,Carcinoma Hepatocellular
hsa-mir-10a,Lymphoma Large B-Cell Diffuse
hsa-mir-1,Neoplasms
hsa-mir-639,Thyroid Neoplasms
hsa-mir-503,Atherosclerosis
hsa-mir-378a,Liver Cirrhosis
hsa-mir-22,Astrocytoma
hsa-mir-34a,Cataract
hsa-mir-148a,Multiple Myeloma
hsa-mir-33a,Carcinoma Non-Small-Cell Lung
hsa-mir-16,Colorectal Neoplasms
hsa-mir-383,Lung Neoplasms
hsa-mir-187,Stomach Neoplasms
hsa-mir-377,Carcinoma Non-Small-Cell Lung
hsa-mir-373,Lymphoma T-Cell
hsa-mir-371,Lupus Nephritis
hsa-mir-362,Uterine Cervical Neoplasms
hsa-mir-3619,Prostatic Neoplasms
hsa-mir-638,Carcinoma Hepatocellular
hsa-mir-148a,Carcinoma Renal Cell
hsa-mir-421,Uterine Cervical Neoplasms
hsa-let-7g,Hypertension Pulmonary
hsa-mir-98,Carcinoma Hepatocellular
hsa-mir-383,Prostatic Neoplasms
hsa-mir-509,Carcinoma Non-Small-Cell Lung
hsa-mir-15b,Glioblastoma
hsa-mir-138,Uterine Cervical Neoplasms
hsa-mir-206,Urinary Bladder Neoplasms
hsa-mir-491,Glioma
hsa-mir-140,Gout
hsa-mir-146a,Aneurysm
hsa-mir-346,Breast Neoplasms
hsa-mir-181a,Keloid
hsa-mir-21,Pulmonary Fibrosis
hsa-mir-217,Breast Neoplasms
hsa-mir-15a,Osteoarthritis
hsa-mir-33a,Prostatic Neoplasms
hsa-mir-145,Osteoarthritis
hsa-mir-152,Carcinoma Hepatocellular
hsa-mir-211,Uterine Cervical Neoplasms
hsa-mir-206,Carcinoma Renal Cell
hsa-mir-205,Uterine Cervical Neoplasms
hsa-mir-205,Lung Neoplasms
hsa-mir-145,Uterine Cervical Neoplasms
hsa-mir-23a,Arthritis Rheumatoid
hsa-mir-181b,Glioma
hsa-mir-98,Carcinoma Non-Small-Cell Lung
hsa-mir-141,Prostatic Neoplasms
hsa-mir-194,Prostatic Neoplasms
hsa-mir-451a,Cardiomyopathies
hsa-mir-124,Inflammatory Bowel Diseases
hsa-mir-138,Urinary Bladder Neoplasms
hsa-mir-200b,Inflammatory Bowel Diseases
hsa-mir-130a,Prostatic Neoplasms
hsa-mir-497,Heart Diseases
hsa-mir-520b,Stomach Neoplasms
hsa-mir-520e,Stomach Neoplasms
hsa-mir-143,Uterine Cervical Neoplasms
hsa-mir-340,Carcinoma Hepatocellular
hsa-mir-487b,Colorectal Neoplasms
hsa-mir-302a,Glioma
hsa-mir-367,Carcinoma Non-Small-Cell Lung
hsa-mir-221,Neuroblastoma
hsa-mir-592,Carcinoma Non-Small-Cell Lung
hsa-mir-382,Carcinoma Non-Small-Cell Lung
hsa-mir-155,Reperfusion Injury
hsa-mir-381,Breast Neoplasms
hsa-mir-149,Leukemia Myeloid Acute
hsa-mir-33b,Carcinoma Hepatocellular
hsa-mir-96,Diabetes Mellitus Type 2
hsa-mir-10b,Spondylitis Ankylosing
hsa-mir-194,Psoriasis
hsa-mir-130b,Urinary Bladder Neoplasms
hsa-mir-181a,Stomach Neoplasms
hsa-mir-330,Carcinoma Hepatocellular
hsa-mir-761,Triple Negative Breast Neoplasms
hsa-mir-92a,Leukemia Myeloid Acute
hsa-mir-107,Acute Kidney Injury
hsa-mir-129,Glioblastoma
hsa-mir-202,Scleroderma Systemic
hsa-mir-495,Urinary Bladder Neoplasms
hsa-mir-718,Carcinoma Hepatocellular
hsa-mir-375,Breast Neoplasms
hsa-mir-15a,Intervertebral Disc Degeneration
hsa-mir-424,Uterine Cervical Neoplasms
hsa-mir-130a,Psoriasis
hsa-mir-449b,Liver Neoplasms
hsa-mir-30c,Non-alcoholic Fatty Liver Disease
hsa-mir-345,Carcinoma Hepatocellular
hsa-mir-194,Glioma
hsa-mir-9,Liver Cirrhosis
hsa-mir-1296,Stomach Neoplasms
hsa-mir-939,Coronary Artery Disease
hsa-mir-590,Breast Neoplasms
hsa-mir-1307,Prostatic Neoplasms
hsa-mir-125b,Thyroid Carcinoma Anaplastic
hsa-mir-34c,Neoplasms
hsa-mir-187,Uterine Cervical Neoplasms
hsa-mir-650,Arthritis Rheumatoid
hsa-mir-34a,Carcinoma Hepatocellular
hsa-mir-365,Heart Diseases
hsa-mir-1271,Prostatic Neoplasms
hsa-mir-1,Breast Neoplasms
hsa-mir-130b,Breast Neoplasms
hsa-mir-212,Uterine Cervical Neoplasms
hsa-mir-599,Carcinoma Non-Small-Cell Lung
hsa-mir-181,Osteoarthritis
hsa-mir-361,Glioma
hsa-mir-922,Carcinoma Hepatocellular
hsa-mir-520c,Glioma
hsa-mir-93,Bone Diseases
hsa-mir-28,Hodgkin Disease
hsa-mir-29a,Diabetic Retinopathy
hsa-mir-24,Osteosarcoma
hsa-mir-30b,Esophageal Neoplasms
hsa-mir-218,Lung Neoplasms
hsa-mir-143,Carcinoma Pancreatic Ductal
hsa-mir-146a,Stroke
hsa-mir-15a,Aortic Aneurysm Abdominal
hsa-mir-32,Tuberculosis
hsa-mir-139,Alzheimer Disease
hsa-mir-181,Breast Neoplasms
hsa-mir-216a,Melanoma
hsa-mir-15b,Multiple Sclerosis
hsa-mir-22,Prostatic Neoplasms
hsa-mir-543,Uterine Cervical Neoplasms
hsa-mir-122,Carcinoma Renal Cell
hsa-mir-221,Chemical and Drug Induced Liver Injury
hsa-mir-106b,Inferior Wall Myocardial Infarction
hsa-mir-148b,Inferior Wall Myocardial Infarction
hsa-mir-204,Inferior Wall Myocardial Infarction
hsa-mir-520e,Carcinoma Non-Small-Cell Lung
hsa-mir-130,Obesity
hsa-mir-543,Prostatic Neoplasms
hsa-mir-98,Endomyocardial Fibrosis
hsa-mir-15b,Coronary Artery Disease
hsa-mir-133a,Atherosclerosis
hsa-mir-185,Keloid
hsa-mir-365,Glioma
hsa-mir-134,Stomach Neoplasms
hsa-mir-125b,Osteoarthritis
hsa-mir-422a,Glioma
hsa-mir-146a,Graves Disease
hsa-mir-181a,Osteoarthritis
hsa-mir-21,Diabetes Mellitus Type 1
hsa-mir-93,Neuralgia
hsa-mir-181d,Glioblastoma
hsa-mir-182,Leukemia Promyelocytic Acute
hsa-mir-146a,Diabetes Mellitus
hsa-mir-302b,Glioma
hsa-mir-181b,Cardiovascular Diseases
hsa-mir-199,Urinary Bladder Neoplasms
hsa-mir-122,Stomach Neoplasms
hsa-mir-370,Intracranial Aneurysm
hsa-mir-448,Multiple Sclerosis
hsa-mir-590,Prostatic Neoplasms
hsa-mir-455,Prostatic Neoplasms
hsa-mir-613,Retinoblastoma
hsa-mir-145,Pituitary Neoplasms
hsa-mir-302d,Carcinoma Hepatocellular
hsa-mir-155,Biliary Atresia
hsa-mir-27a,Adenoviridae Infections
hsa-mir-27b,Adenoviridae Infections
hsa-mir-194,Melanoma
hsa-mir-200,Glioma
hsa-mir-19b,Lung Neoplasms
hsa-mir-494,Spinal Cord Injuries
hsa-mir-125b,Carcinoma Non-Small-Cell Lung
hsa-mir-144,Influenza Human
hsa-mir-370,Carcinoma Hepatocellular
hsa-mir-181a,Glioblastoma
hsa-mir-661,Osteosarcoma
hsa-mir-539,Carcinoma Hepatocellular
hsa-mir-329,Uterine Cervical Neoplasms
hsa-mir-150,Psoriasis
hsa-mir-30a,Carcinoma Non-Small-Cell Lung
hsa-mir-302c,Carcinoma Renal Cell
hsa-mir-330,Breast Neoplasms
hsa-mir-193a,Prostatic Neoplasms
hsa-mir-16,Myocardial Infarction
hsa-mir-223,Pancreatic Neoplasms
hsa-mir-299,Neoplasms
hsa-mir-494,Intervertebral Disc Degeneration
hsa-mir-429,Fibrosarcoma
hsa-mir-590,Colorectal Neoplasms
hsa-mir-146a,Diabetic Retinopathy
hsa-mir-217,Triple Negative Breast Neoplasms
hsa-mir-15a,Reperfusion Injury
hsa-mir-1202,Glioma
hsa-mir-409,Breast Neoplasms
hsa-mir-19b,Leukemia Myelogenous Chronic BCR-ABL Positive
hsa-mir-1228,Stomach Neoplasms
hsa-mir-19a,Osteosarcoma
hsa-mir-493,Melanoma
hsa-mir-34a,Leukemia Myeloid Acute
hsa-mir-195,Esophageal Neoplasms
hsa-mir-21,Atrial Fibrillation
hsa-mir-24-1,Liver Neoplasms
hsa-mir-140,Spinal Cord Injuries
hsa-mir-874,Carcinoma Non-Small-Cell Lung
hsa-mir-130a,Hypertension Pulmonary
hsa-mir-29a,Carcinoma Non-Small-Cell Lung
hsa-mir-181a,Stroke
hsa-mir-16,Hypertension
hsa-mir-19b,Hypertension
hsa-mir-181a,Small Cell Lung Carcinoma
hsa-mir-30b,Carcinoma Renal Cell
hsa-let-7,Chemical and Drug Induced Liver Injury
hsa-mir-126,Esophageal Neoplasms
hsa-mir-210,Atherosclerosis
hsa-mir-106b,Pre-Eclampsia
hsa-mir-26a,Tuberculosis
hsa-mir-146b,Colorectal Neoplasms
hsa-mir-211,Triple Negative Breast Neoplasms
hsa-mir-199b,Carcinoma Hepatocellular
hsa-mir-18a,Ovarian Neoplasms
hsa-mir-181a,Myocardial Infarction
hsa-mir-375,Esophageal Neoplasms
hsa-mir-630,Stomach Neoplasms
hsa-mir-208b,Osteosarcoma
hsa-mir-31,Carcinoma Hepatocellular
hsa-mir-495,Pre-Eclampsia
hsa-mir-500,Prostatic Neoplasms
hsa-mir-1236,Lung Neoplasms
hsa-mir-370,Lung Neoplasms
hsa-mir-646,Stomach Neoplasms
hsa-mir-193a,Carcinoma Renal Cell
hsa-mir-26a,Lymphoma Large B-Cell Diffuse
hsa-mir-26a,Colorectal Neoplasms
hsa-mir-133b,Lung Neoplasms
hsa-mir-217,Myxoma
hsa-mir-129,Stomach Neoplasms
hsa-mir-136,Stomach Neoplasms
hsa-let-7b,Carcinoma Hepatocellular
hsa-mir-138,Carcinoma Hepatocellular
hsa-mir-107,Osteosarcoma
hsa-mir-150,Neuralgia
hsa-mir-155,Lung Neoplasms
hsa-let-7a,Melanoma
hsa-mir-26a,Melanoma
hsa-mir-613,Stomach Neoplasms
hsa-mir-25,Osteosarcoma
hsa-mir-320,Stomach Neoplasms
hsa-mir-219,Carcinoma Non-Small-Cell Lung
hsa-mir-592,Glioma
hsa-mir-378,Colonic Neoplasms
hsa-let-7c,Breast Neoplasms
hsa-mir-143,Lymphoma
hsa-mir-21,Pituitary Neoplasms
hsa-mir-133a,Colorectal Neoplasms
hsa-mir-429,Glioblastoma
hsa-mir-1254,Carcinoma Non-Small-Cell Lung
hsa-mir-21,Cardio-Renal Syndrome
hsa-mir-143,Carcinoma Hepatocellular
hsa-mir-144,Pre-Eclampsia
hsa-mir-18a,Muscular Atrophy
hsa-mir-195,Laryngeal Neoplasms
hsa-mir-4262,Uterine Cervical Neoplasms
hsa-mir-204,Uterine Cervical Neoplasms
hsa-mir-154,Stomach Neoplasms
hsa-mir-181c,Lung Neoplasms
hsa-mir-152,Osteosarcoma
hsa-mir-367,Melanoma
hsa-mir-31,Stomach Neoplasms
hsa-mir-204,Hypertension
hsa-mir-22,Arteriosclerosis Obliterans
hsa-mir-15a,Carcinoma Renal Cell
hsa-mir-127,Bone Neoplasms
hsa-mir-376a,Bone Neoplasms
hsa-mir-4317,Stomach Neoplasms
hsa-mir-106a,Prostatic Neoplasms
hsa-mir-34a,Non-alcoholic Fatty Liver Disease
hsa-mir-149,Carcinoma Renal Cell
hsa-mir-217,Colorectal Neoplasms
hsa-mir-16,Cholangiocarcinoma
hsa-mir-21,Rectal Neoplasms
hsa-mir-126,Diabetic Retinopathy
hsa-mir-181a,Carcinoma Non-Small-Cell Lung
hsa-mir-125a,Osteosarcoma
hsa-mir-124,Hypertension Pulmonary
hsa-mir-629,Ovarian Neoplasms
hsa-mir-23b,Stomach Neoplasms
hsa-mir-17,Carcinoma Pancreatic Ductal
hsa-mir-29a,Arthritis Rheumatoid
hsa-mir-210,Pheochromocytoma
hsa-mir-34a,Pre-Eclampsia
hsa-mir-150,Thyroid Neoplasms
hsa-mir-29a,Neurilemmoma
hsa-mir-29c,Neurilemmoma
hsa-mir-124,Melanoma
hsa-mir-17,Endometriosis
hsa-mir-145,Stroke
hsa-mir-21,Lymphoma Large B-Cell Diffuse
hsa-mir-140,Cartilage Diseases
hsa-mir-489,Colorectal Neoplasms
hsa-mir-30a,Carcinoma Renal Cell
hsa-mir-146a,Inflammation
hsa-let-7d,Parkinson Disease
hsa-mir-106b,Retinoblastoma
hsa-mir-27a,Diabetes Mellitus
hsa-mir-27a,Non-alcoholic Fatty Liver Disease
hsa-mir-146a,Asthma
hsa-mir-155,Colonic Neoplasms
hsa-mir-150,Non-alcoholic Fatty Liver Disease
hsa-mir-107,Carcinoma Pancreatic Ductal
hsa-mir-200c,Endometriosis
hsa-mir-449a,Osteosarcoma
hsa-mir-24,Osteoarthritis
hsa-mir-27a,Carcinoma Hepatocellular
hsa-mir-146a,Spondylitis Ankylosing
hsa-mir-34b,Acute Lung Injury
hsa-mir-200c,Neuralgia
hsa-mir-429,Neuralgia
hsa-mir-145,Neuralgia
hsa-mir-20b,Prostatic Neoplasms
hsa-mir-326,Multiple Sclerosis
hsa-mir-519d,Breast Neoplasms
hsa-mir-1202,Carcinoma Hepatocellular
hsa-mir-182,Atherosclerosis
hsa-mir-155,Kidney Neoplasms
hsa-mir-143,Melanoma
hsa-mir-29a,Reperfusion Injury
hsa-mir-296,Uterine Cervical Neoplasms
hsa-mir-24,Atherosclerosis
hsa-mir-29a,Retinoblastoma
hsa-mir-188,Glioma
hsa-mir-181a,Thyroid Neoplasms
hsa-mir-30e,Parkinson Disease
hsa-mir-124a,Liver Neoplasms
hsa-mir-346,Carcinoma Hepatocellular
hsa-mir-136,Carcinoma Hepatocellular
hsa-mir-19a,Osteoarthritis
hsa-mir-492,Hepatoblastoma
hsa-mir-125b,Diabetes Mellitus Type 2
hsa-mir-519d,Uterine Cervical Neoplasms
hsa-mir-501,Polycystic Kidney Diseases
hsa-mir-21,Carcinoma Adenoid Cystic
hsa-mir-301a,Prostatic Neoplasms
hsa-mir-494,Diabetes Mellitus
hsa-mir-144,Osteoporosis
hsa-mir-181a,Pre-Eclampsia
hsa-mir-124,Ovarian Neoplasms
hsa-mir-138,Carcinoma Renal Cell
hsa-let-7b,Ectodermal Dysplasia 1 Anhidrotic
hsa-mir-199a,Respiratory Distress Syndrome Adult
hsa-mir-15b,Prostatic Neoplasms
hsa-mir-448,Breast Neoplasms
hsa-mir-330,Alzheimer Disease
hsa-mir-424,Endometrial Neoplasms
hsa-mir-760,Carcinoma Non-Small-Cell Lung
hsa-mir-522,Colorectal Neoplasms
hsa-mir-383,Lymphoma
hsa-mir-206,Legg-Calve-Perthes Disease
hsa-mir-210,Acute Kidney Injury
hsa-mir-646,Colorectal Neoplasms
hsa-mir-29b,Neuroblastoma
hsa-mir-204,Colorectal Neoplasms
hsa-mir-31,Arteriosclerosis Obliterans
hsa-mir-143,Gallbladder Neoplasms
hsa-mir-493,Prostatic Neoplasms
hsa-mir-152,Ovarian Neoplasms
hsa-mir-150,Melanoma
hsa-mir-34c,Laryngeal Neoplasms
hsa-mir-340,Thyroid Neoplasms
hsa-mir-365,Stroke
hsa-mir-19b,Carcinoma Non-Small-Cell Lung
hsa-mir-372,Breast Neoplasms
hsa-mir-210,Reperfusion Injury
hsa-mir-17,Diabetes Mellitus Type 2
hsa-mir-216b,Diabetic Angiopathies
hsa-mir-149,Osteoarthritis
hsa-mir-378,Osteosarcoma
hsa-mir-342,Melanoma
hsa-mir-29c,Carcinoma Non-Small-Cell Lung
hsa-mir-139,Adrenocortical Carcinoma
hsa-mir-483,Adrenocortical Carcinoma
hsa-mir-223,Myocarditis
hsa-mir-30a,Gallbladder Neoplasms
hsa-mir-124,Angiomyolipoma
hsa-mir-132,Angiomyolipoma
hsa-mir-9,Angiomyolipoma
hsa-mir-320,Brain Ischemia
hsa-mir-98,Atherosclerosis
hsa-mir-613,Carcinoma Hepatocellular
hsa-mir-183,Carcinoma Renal Cell
hsa-mir-625,Thyroid Neoplasms
hsa-mir-199,Carcinoma Hepatocellular
hsa-mir-24,Hyperglycemia
hsa-mir-143,Crohn Disease
hsa-mir-302a,Osteosarcoma
hsa-mir-422a,Colorectal Neoplasms
hsa-mir-375,Non-alcoholic Fatty Liver Disease
hsa-mir-491,Stomach Neoplasms
hsa-mir-374b,Uterine Cervical Neoplasms
hsa-mir-30a,Liver Cirrhosis
hsa-mir-146a,Epilepsy Temporal Lobe
hsa-mir-9,Uterine Cervical Neoplasms
hsa-mir-451a,Non-alcoholic Fatty Liver Disease
hsa-mir-181c,Diabetes Mellitus
hsa-mir-204,Neuroblastoma
hsa-mir-612,Urinary Bladder Neoplasms
hsa-mir-328,Breast Neoplasms
hsa-mir-429,Peripheral Nerve Injuries
hsa-mir-103a,Carcinoma Hepatocellular
hsa-mir-20a,Atherosclerosis
hsa-mir-96,Osteosarcoma
hsa-mir-146a,Acute Lung Injury
hsa-mir-222,Cicatrix Hypertrophic
hsa-mir-92a,Diabetes Mellitus
hsa-mir-155,Esophageal Neoplasms
hsa-mir-758,Atherosclerosis
hsa-mir-29b,Hypertension Pulmonary
hsa-mir-370,Atherosclerosis
hsa-mir-135a,Atherosclerosis
hsa-mir-19a,Hypertrophy
hsa-mir-19b,Hypertrophy
hsa-mir-29b,Inflammation
hsa-mir-224,Carcinoma Renal Cell
hsa-mir-182,Myocardial Infarction
hsa-mir-375,Rhinitis Allergic
hsa-mir-577,Osteoarthritis
hsa-mir-485,Breast Neoplasms
hsa-mir-338,Carcinoma Adenoid Cystic
hsa-mir-876,Carcinoma Hepatocellular
hsa-mir-485,Colorectal Neoplasms
hsa-mir-222,Liver Neoplasms
hsa-mir-125,Colorectal Neoplasms
hsa-mir-221,Myocardial Reperfusion Injury
hsa-mir-146a,Uterine Cervical Neoplasms
hsa-mir-384,Breast Neoplasms
hsa-mir-27a,Heart Failure
hsa-mir-382,Diabetic Nephropathies
hsa-mir-124a,Carcinoma Non-Small-Cell Lung
hsa-mir-146a,Coronavirus Infections
hsa-mir-34a,Atherosclerosis
hsa-mir-502,Esophageal Neoplasms
hsa-mir-338,Melanoma
hsa-mir-340,Hemangiosarcoma
hsa-mir-122,Stroke
hsa-mir-29c,Prostatic Neoplasms
hsa-mir-652,Prostatic Neoplasms
hsa-mir-545,Stomach Neoplasms
hsa-mir-182,Acute Kidney Injury
hsa-mir-339,Precursor Cell Lymphoblastic Leukemia-Lymphoma
hsa-mir-411,Spinal Cord Injuries
hsa-mir-129,Wound Healing
hsa-mir-335,Wound Healing
hsa-mir-215,Hepatitis C
hsa-mir-486,Osteoarthritis
hsa-mir-665,Intervertebral Disc Degeneration
hsa-mir-130,Myocardial Infarction
hsa-mir-155,Lymphocytic Choriomeningitis
hsa-mir-1247,Pneumonia
hsa-mir-1231,Glioma
hsa-mir-7,White spot syndrome virus 1
hsa-mir-608,Carcinoma Hepatocellular
hsa-mir-616,Stomach Neoplasms
hsa-mir-1178,Tuberculosis
hsa-mir-19a,Ovarian Neoplasms
hsa-mir-155,Cicatrix Hypertrophic
hsa-mir-24,Obesity
hsa-mir-216b,Glioma
hsa-mir-320a,Carcinoma Non-Small-Cell Lung
hsa-mir-124,Congenital Hypothyroidism
hsa-mir-381,Myocarditis
hsa-mir-206,Prostatic Neoplasms
hsa-mir-100,Nasopharyngeal Neoplasms
hsa-mir-128,Osteosarcoma
hsa-mir-155,Lichen Planus
hsa-mir-19a,Lichen Planus
hsa-mir-148b,Wound Healing
hsa-mir-148a,Endometriosis
hsa-mir-215,Endometrial Neoplasms
hsa-mir-1,Colonic Neoplasms
hsa-mir-23a,Sepsis
hsa-mir-613,Osteosarcoma
hsa-mir-193a,Stomach Neoplasms
hsa-mir-143,Myocardial Infarction
hsa-mir-411,Urinary Bladder Neoplasms
hsa-mir-27b,Ocular Motility Disorders
hsa-mir-365,Melanoma
hsa-mir-876,Psoriasis
hsa-mir-23a,Hypertension Pulmonary
hsa-mir-129,Neuroblastoma
hsa-mir-20a,Triple Negative Breast Neoplasms
hsa-mir-200b,Metabolic Syndrome
hsa-mir-300,Carcinoma Hepatocellular
hsa-mir-140,Cardiovascular Diseases
hsa-mir-1247,Urinary Bladder Neoplasms
hsa-mir-21,Periodontitis
hsa-mir-20a,Skin Diseases
hsa-mir-208a,Stomach Neoplasms
hsa-mir-873,Esophageal Neoplasms
hsa-mir-744,Ovarian Neoplasms
hsa-mir-30a,Melanoma
hsa-mir-125b,Alzheimer Disease
hsa-mir-142,Ovarian Neoplasms
hsa-mir-106b,Cholesteatoma
hsa-mir-302c,Colorectal Neoplasms
hsa-mir-499a,Glioma
hsa-mir-590,Crohn Disease
hsa-mir-590,Osteosarcoma
hsa-mir-1297,Uterine Cervical Neoplasms
hsa-mir-324,Polycystic Ovary Syndrome
hsa-mir-197,Uterine Cervical Neoplasms
hsa-mir-216b,Carcinoma Non-Small-Cell Lung
hsa-mir-154,Carcinoma Non-Small-Cell Lung
hsa-mir-455,Carcinoma Renal Cell
hsa-mir-455,Diabetic Nephropathies
hsa-mir-340,Carcinoma Non-Small-Cell Lung
hsa-mir-155,Pancreatitis Acute Necrotizing
hsa-mir-29b-2,Carcinoma Pancreatic Ductal
hsa-mir-378,Glioma
hsa-mir-592,Stomach Neoplasms
hsa-mir-142,Atherosclerosis
hsa-mir-34a,Liver Cirrhosis
hsa-mir-9,Head and Neck Neoplasms
hsa-mir-320,Diabetes Mellitus
hsa-mir-20a,Multiple Myeloma
hsa-mir-139,Prostatic Neoplasms
hsa-mir-599,Glioma
hsa-mir-31,Melanoma
hsa-mir-500a,Carcinoma Hepatocellular
hsa-mir-98,Carcinoma Pancreatic Ductal
hsa-mir-378,Melanoma
hsa-mir-203a,Stomach Neoplasms
hsa-mir-99b,Stomach Neoplasms
hsa-mir-137,Triple Negative Breast Neoplasms
hsa-mir-498,Breast Neoplasms
hsa-mir-124,Carcinoma Pancreatic Ductal
hsa-mir-193b,Chemical and Drug Induced Liver Injury
hsa-mir-298,Carcinoma Hepatocellular
hsa-mir-186,Alzheimer Disease
hsa-mir-135b,Brain Ischemia
hsa-mir-874,Ovarian Neoplasms
hsa-mir-205,Carcinoma Hepatocellular
hsa-mir-210,Osteosarcoma
hsa-mir-650,Colorectal Neoplasms
hsa-mir-638,Glioma
hsa-mir-589,Stomach Neoplasms
hsa-mir-665,Ovarian Neoplasms
hsa-mir-577,Carcinoma Non-Small-Cell Lung
hsa-mir-500a,Glioblastoma
hsa-mir-92a-1,Bone Diseases
hsa-mir-149,Uterine Cervical Neoplasms
hsa-mir-15a,Uterine Cervical Neoplasms
hsa-mir-519d,Colorectal Neoplasms
hsa-mir-26a,Lung Injury
hsa-mir-16,Polycystic Ovary Syndrome
hsa-mir-1296,Colorectal Neoplasms
hsa-mir-616,Pre-Eclampsia
hsa-mir-30d,Pulmonary Fibrosis
hsa-mir-181d,Osteosarcoma
hsa-mir-140,Breast Neoplasms
hsa-mir-181a,Glioma
hsa-mir-135b,Hypertrophy
hsa-mir-194,Hepatitis B
hsa-mir-143,Leukemia Myeloid Acute
hsa-mir-1273g,Colorectal Neoplasms
hsa-mir-384,Osteoarthritis
hsa-mir-455,Urinary Bladder Neoplasms
hsa-mir-342,Nasopharyngeal Neoplasms
hsa-mir-122,Glioma
hsa-mir-543,Esophageal Neoplasms
hsa-mir-638,Asthma
hsa-mir-27b,Mucocutaneous Lymph Node Syndrome
hsa-mir-506,Retinoblastoma
hsa-mir-125b,Lung Neoplasms
hsa-mir-191,Breast Neoplasms
hsa-mir-302c,Carcinoma Hepatocellular
hsa-mir-323a,Osteosarcoma
hsa-mir-613,Triple Negative Breast Neoplasms
hsa-mir-942,Liver Cirrhosis
hsa-mir-217,Urinary Bladder Neoplasms
hsa-mir-148b,Kidney Neoplasms
hsa-mir-758,Glioblastoma
hsa-mir-33a,Laryngeal Neoplasms
hsa-mir-23c,Carcinoma Hepatocellular
hsa-mir-520b,Lung Neoplasms
hsa-mir-96,Uterine Cervical Neoplasms
hsa-mir-30b,Glioma
hsa-mir-582,Endometrial Neoplasms
hsa-mir-4728,Burkitt Lymphoma
hsa-mir-206,Sarcoma
hsa-mir-153,Stomach Neoplasms
hsa-mir-6852,Colorectal Neoplasms
hsa-mir-379,Nasopharyngeal Neoplasms
hsa-mir-26a,Neuralgia
hsa-mir-30c,Atherosclerosis
hsa-mir-494,Respiratory Distress Syndrome Adult
hsa-mir-122,Bile Duct Neoplasms
hsa-mir-486,Myocardial Infarction
hsa-mir-223,Lymphoma Mantle-Cell
hsa-mir-524,Osteosarcoma
hsa-mir-18a,Osteosarcoma
hsa-mir-761,Stomach Neoplasms
hsa-mir-449b,Carcinoma Non-Small-Cell Lung
hsa-mir-124a,Glioma
hsa-mir-1254,Breast Neoplasms
hsa-mir-424,Hemangioma
hsa-mir-154,Carcinoma Renal Cell
hsa-mir-454,Pre-Eclampsia
hsa-mir-504,Carcinoma Hepatocellular
hsa-mir-1258,Colorectal Neoplasms
hsa-mir-383,Cholangiocarcinoma
hsa-mir-27a,Reperfusion Injury
hsa-mir-133a,Asthma
hsa-mir-451,Osteoporosis
hsa-mir-29,Carcinoma Renal Cell
hsa-mir-590,Asthma
hsa-mir-362,Lung Neoplasms
hsa-mir-138,Sepsis
hsa-mir-381,Uterine Cervical Neoplasms
hsa-mir-139,Glioma
hsa-mir-483,Thyroid Carcinoma Anaplastic
hsa-mir-874,Diabetic Nephropathies
hsa-mir-200a,Kidney Neoplasms
hsa-mir-497,Glioma
hsa-mir-1301,Osteosarcoma
hsa-mir-29a,Spinal Cord Injuries
hsa-mir-483,Colonic Neoplasms
hsa-mir-205,Diabetes Mellitus Type 2
hsa-mir-543,Stomach Neoplasms
hsa-mir-125b,Breast Neoplasms
hsa-mir-214,Acute Kidney Injury
hsa-mir-1179,Carcinoma Non-Small-Cell Lung
hsa-mir-320,Reperfusion Injury
hsa-mir-21,Hodgkin Disease
hsa-mir-137,Cicatrix Hypertrophic
hsa-mir-338,Arthritis Rheumatoid
hsa-mir-192,Diabetes Mellitus Type 1
hsa-mir-134,Neuralgia
hsa-mir-210,Breast Neoplasms
hsa-mir-23b,Wound Healing
hsa-mir-590,Cerebral Hemorrhage
hsa-mir-384,Diabetic Retinopathy
hsa-mir-125b,Reperfusion Injury
hsa-mir-663a,Infertility Male
hsa-mir-7,Pulmonary Fibrosis
